"data e hora","caso de teste","mensagem"
"[2021/09/26 17:31:30.379]","Comprar estojo","Iniciou o teste"
"[2021/09/26 17:31:35.479]","Comprar estojo","Abriu o site"
"[2021/09/26 17:31:36.654]","Comprar estojo","Clicou na caixa de Pesquisa"
"[2021/09/26 17:31:37.557]","Comprar estojo","Escreveu Estojo escolar plástico branco Waleu PT 1 UN na caixa de Pesquisa"
"[2021/09/26 17:31:38.505]","Comprar estojo","Clicou na lupa"
"[2021/09/26 17:31:41.729]","Comprar estojo","Confirmou o texto da pesquisa de Estojo"
