"data e hora","caso de teste","mensagem"
"[2021/09/19 20:38:09.614]","Comprar Livro","Iniciou o teste"
"[2021/09/19 20:38:12.999]","Comprar Livro","Abriu o site"
"[2021/09/19 20:38:16.001]","Comprar Livro","Clicou na caixa de Pesquisa"
"[2021/09/19 20:38:18.342]","Comprar Livro","Controle Para Sistema Android Robot White Microsft"
"[2021/09/19 20:38:19.694]","Comprar Livro","Clicou na lupa"
