"data e hora","caso de teste","mensagem"
"[2021/09/26 15:36:42.761]","Comprar Mouse Pad","Iniciou o teste"
"[2021/09/26 15:36:47.584]","Comprar Mouse Pad","Abriu o site"
"[2021/09/26 15:36:48.581]","Comprar Mouse Pad","Clicou na caixa de Pesquisa"
"[2021/09/26 15:36:48.867]","Comprar Mouse Pad","Escreveu mouse pad em tecido preto app tech pt 1 un na caixa de Pesquisa"
"[2021/09/26 15:36:49.773]","Comprar Mouse Pad","Clicou na lupa"
"[2021/09/26 15:36:52.855]","Comprar Mouse Pad","Confirmou o texto da pesquisa de Mouse pad"
