"data e hora","caso de teste","mensagem"
"[2021/09/19 15:33:32.580]","Comprar Controle Robot White","Iniciou o teste"
"[2021/09/19 15:33:54.192]","Comprar Controle Robot White","Abriu o site"
"[2021/09/19 15:33:55.419]","Comprar Controle Robot White","Clicou na caixa de Pesquisa"
