"data e hora","caso de teste","mensagem"
"[2021/09/19 17:50:06.778]","Comprar Colar","Iniciou o teste"
"[2021/09/19 17:50:10.297]","Comprar Colar","Abriu o site"
"[2021/09/19 17:50:12.794]","Comprar Colar","Clicou na caixa de Pesquisa"
"[2021/09/19 17:50:13.785]","Comprar Colar","Escreveu Colar de Corda"
"[2021/09/19 17:50:15.831]","Comprar Colar","Clicou na lupa"
"[2021/09/19 17:50:18.182]","Comprar Colar","Confirmou o texto da pesquisa de Colar de Corda"
"[2021/09/19 17:50:19.579]","Comprar Colar","Clicou no item pesquisado"
